DIRECTORIO;P6040;P404;P3503;P3271;P400;FEX_C
8026957;9;2.0;2;2;3;74365013272
8028300;8;2.0;2;2;3;55260490993
8042435;8;2.0;2;1;3;47176676796
8042694;11;2.0;2;2;3;46682732976
8000384;9;;2;2;3;49087940499
8018476;8;2.0;2;2;3;33410444767
8027886;5;2.0;2;2;3;30260996805
8022942;12;2.0;2;2;3;76290911903
8055955;13;2.0;2;1;3;21039031631
8008728;14;2.0;2;2;3;57895077158
8032888;14;2.0;2;2;3;93743884747
7993837;11;2.0;2;2;3;33393470229
8033675;8;2.0;2;1;3;73718988729
8000858;5;2.0;2;1;3;89696412894
8028590;6;2.0;2;1;3;1310890379
8084308;16;;2;1;1;95922373291
8050000;10;2.0;2;1;6;62704591875
8037372;10;2.0;2;2;3;30133785104
8078687;8;2.0;2;1;6;10334598664
8034262;11;2.0;2;2;3;4212994402
8005644;11;2.0;1;1;3;1896252393
8035951;8;2.0;2;1;6;62499629469
8014247;11;2.0;2;2;3;18034581285
8017621;10;2.0;2;1;3;98087332238
8047938;5;2.0;2;1;3;18524283823
8041110;13;2.0;2;2;6;58695881624
8083528;17;2.0;2;1;6;52590861552
8000332;15;2.0;2;1;3;33562825153
8030453;12;2.0;2;2;3;33001276151
8004386;7;2.0;2;1;3;71711274002
8004811;7;2.0;2;2;3;97996593512
8018698;12;2.0;2;2;3;14927830831
8015962;8;2.0;2;2;3;37098778077
8050344;11;2.0;2;1;3;25212684733
8029974;10;2.0;2;2;3;15335994133
8086107;7;2.0;2;1;3;34187653704
8033654;11;2.0;2;1;3;81503363009
8043079;11;2.0;2;2;3;24661285118
8048100;17;2.0;2;1;6;11119237673
8040167;8;2.0;2;2;3;46249105755
8028806;13;2.0;2;2;3;54717401444
8012598;10;2.0;2;1;3;12314545757
8009276;10;2.0;2;1;3;50386689627
8036193;8;1.0;2;2;3;10001643003
8044858;12;2.0;2;1;3;77982662785
8026031;13;2.0;2;2;3;92675597173
8024464;8;2.0;2;2;3;86474485382
8019936;9;2.0;2;2;3;73969016329
7999058;10;2.0;2;2;3;12246156407
7984473;14;2.0;2;1;3;23668486756
8043473;8;2.0;2;2;3;17596989844
8082064;8;2.0;2;1;3;19572801662
8011889;13;2.0;2;1;6;4596963183
8012323;17;;2;1;3;78197147966
8020724;12;2.0;2;2;3;12386007107
8049620;10;2.0;2;2;3;30567681725
8004787;5;2.0;2;2;3;76747803928
8027617;10;2.0;2;1;3;15379796157
7989032;14;2.0;2;2;3;19573962253
8001306;17;1.0;2;1;4;54622560775
8079407;7;2.0;2;2;3;18330428458
7990718;12;2.0;2;2;3;32853516849
8011439;8;2.0;2;1;3;73700529277
8078374;8;2.0;2;2;6;48625650462
8010434;9;2.0;2;2;3;12860413384
8038038;6;2.0;2;1;3;10356801867
8017510;10;2.0;2;1;3;77108976874
8006212;14;2.0;2;1;3;19896701551
8016050;13;2.0;2;1;6;15815011651
8025388;15;2.0;2;1;3;63843419916
7989404;10;2.0;2;1;3;96614142966
8012160;8;2.0;2;2;3;70395079238
8004176;12;2.0;2;1;3;15555328509
8046606;16;;2;1;1;21814131166
8079269;17;2.0;2;2;4;23622991565
8024229;16;2.0;2;1;3;43016413783
7989186;15;2.0;2;2;3;18624793762
8013940;15;2.0;2;2;3;56021817751
7983962;17;2.0;2;2;3;9801593384
8025533;17;2.0;2;2;4;3900151759
8034030;7;2.0;2;2;3;65748246227
7988412;17;2.0;2;1;3;35715856643
8018777;5;2.0;2;1;3;1228346663
8032661;15;2.0;2;1;3;33011455205
8022853;10;2.0;2;1;3;29020422689
8010576;7;2.0;2;2;3;20331528855
7999301;16;2.0;2;2;3;79838483904
8078874;10;2.0;2;2;4;46611829449
8011401;5;2.0;2;2;3;81307510604
8043874;13;2.0;2;2;3;15789468068
8046047;10;2.0;2;1;3;10543677085
7990616;12;2.0;2;2;6;54910475123
8023497;6;2.0;2;1;3;16547500938
7990665;16;2.0;2;2;3;97489987167
8011875;11;2.0;2;2;3;930922213
7995864;17;2.0;2;2;3;25700975926
8042795;15;2.0;2;2;3;32037229773
8014842;10;2.0;2;1;3;36364195143
8032518;7;2.0;2;2;3;11828392142
8014317;10;2.0;2;2;3;42200677425
8011229;6;2.0;2;1;3;44138983577
8039538;9;2.0;2;1;3;51816400736
8015588;12;2.0;2;2;3;12087276021
8078877;17;2.0;2;1;4;11652957362
7982413;7;2.0;2;1;3;41389203729
8082584;11;2.0;2;2;6;52244454147
7988128;15;2.0;2;1;3;29969227813
8081906;17;2.0;2;1;3;17830360394
7988780;5;2.0;2;1;3;82777933876
8007566;11;2.0;2;2;3;51105652965
8032064;12;2.0;2;2;3;28608607016
8007577;7;2.0;2;1;3;26162951391
8020945;17;2.0;2;2;6;62297768539
8084899;8;2.0;2;2;3;20560535323
8019791;15;2.0;2;1;3;1622992841
8034976;16;2.0;2;2;3;72818903264
7996909;11;2.0;2;1;3;40077572033
8084177;15;2.0;2;1;3;49900861096
8078830;12;2.0;2;1;3;39730953007
7983104;14;2.0;2;2;3;46398509869
7989121;13;2.0;2;1;3;90965425074
8014797;12;2.0;2;2;3;35932457439
8015756;16;2.0;2;2;3;17670043258
8032879;9;2.0;2;2;3;16115870585
7997030;17;2.0;2;1;3;13652203627
7993689;12;2.0;2;1;3;33365064982
8049712;7;2.0;2;1;3;3310961661
8048928;7;2.0;2;2;3;17971096682
8084550;12;2.0;2;2;3;81789825279
8007201;15;2.0;2;2;3;32589377941
8051874;7;2.0;2;1;3;50990481775
8035997;13;2.0;2;1;3;44606298763
7987138;10;2.0;2;1;3;10289474217
7986813;7;2.0;2;1;3;36188650101
7989783;5;2.0;2;2;3;13626003392
8080835;8;2.0;2;2;3;50204432825
8021796;9;2.0;2;1;3;94950101369
7983313;5;2.0;2;1;3;64331620633
8000203;5;2.0;2;2;3;12842808189
8035676;6;2.0;2;2;6;29350454102
8030585;13;2.0;2;2;3;55103584771
7993662;12;2.0;2;1;3;12880356015
8028069;5;2.0;2;1;3;1201536684
8042622;16;2.0;2;2;4;10544927146
7992379;9;2.0;2;2;3;18308321817
8014373;12;2.0;2;1;3;15528362933
8022169;16;2.0;2;2;3;10269808954
8086487;16;2.0;2;2;3;49672375427
8032303;9;2.0;2;1;3;47316874148
8023007;16;2.0;2;1;3;99995545944
8005869;9;2.0;2;1;3;69234203486
8084854;8;2.0;2;1;3;11254181616
8040919;16;2.0;2;2;3;92554676592
8034569;10;2.0;2;2;3;92088895184
8000878;12;2.0;2;1;3;25700185708
7999779;15;2.0;2;2;3;15930233101
8007906;16;2.0;2;2;3;83003593623
8046798;10;2.0;2;2;3;10001969177
8040995;7;2.0;2;2;3;82941451581
7993764;8;2.0;2;2;3;35318231778
8077352;17;2.0;2;2;4;40662685523
8037052;10;2.0;2;2;3;3838448148
7989493;5;1.0;2;1;3;44924122421
8023470;16;2.0;2;1;4;63831465804
8044972;8;2.0;2;1;6;20948102662
7990292;9;2.0;2;1;3;80931367328
8014381;11;2.0;2;2;3;14353058889
8075635;8;2.0;2;2;3;40871742829
8055716;15;2.0;2;2;3;12700182676
8026086;8;2.0;2;1;3;49893816049
7989475;8;2.0;2;2;3;11952369082
7999773;8;2.0;2;2;3;28603487924
8022219;9;2.0;2;1;3;880929788
8031343;17;2.0;2;2;3;25439429549
8030624;17;2.0;2;1;3;34669985976
8035474;8;2.0;2;2;3;12341994412
8023792;11;2.0;2;1;3;49485818457
8006839;15;2.0;2;2;3;61355283499
8043576;16;2.0;2;2;6;40327477474
8018044;11;2.0;2;1;3;80437412505
7997407;11;2.0;2;2;3;28646264936
7987211;14;2.0;2;2;3;16944270905
8081758;6;2.0;2;2;3;20932103831
8022686;6;2.0;2;2;3;10772439578
8078950;11;2.0;2;1;6;5411762096
8020995;7;2.0;2;2;3;44229541794
7983380;11;2.0;2;1;3;95406039667
8039711;16;2.0;2;1;3;39761486995
8086266;12;2.0;2;2;3;82829161898
8041553;17;2.0;2;1;4;1280676851
7991140;17;2.0;2;2;3;7363738119
8007120;13;2.0;2;1;3;169903218
8023016;8;2.0;2;1;3;55942804018
8040720;9;2.0;2;2;6;15574837719
7990102;12;2.0;2;2;3;90693693651
8004834;15;2.0;2;2;3;11527485489
8037761;12;2.0;2;1;3;95480379518
8082591;14;2.0;2;2;6;33756149171
8034257;13;2.0;2;1;3;17025087951
8026260;7;2.0;2;1;3;21602592278
8046709;15;2.0;2;2;3;18764398803
8012985;5;2.0;2;2;3;87179508466
8051334;10;2.0;2;1;3;4938194253
8009810;7;2.0;2;1;3;84530729189
8049685;5;2.0;2;2;3;25869984836
7995633;9;2.0;2;1;3;1419050295
7991886;15;2.0;2;2;3;91164097441
8008291;17;2.0;2;1;4;56041652595
8038345;14;2.0;2;2;3;47657897585
8025847;16;2.0;2;2;3;99950950531
8019201;11;2.0;2;1;3;11498560412
8031032;6;2.0;2;1;3;228196873
8029715;14;2.0;2;2;3;66770286872
8055971;16;2.0;2;2;3;21449347932
8030115;14;2.0;2;2;3;93215745247
8045165;9;2.0;2;2;3;1255079721
8039926;10;2.0;2;1;3;38974893455
8028024;6;2.0;2;1;3;54275004211
7999828;17;2.0;2;2;3;7000917787
8055973;12;2.0;2;2;3;18605310131
8044255;13;2.0;2;2;3;2697601365
7985355;15;2.0;2;2;3;15141113869
8018554;14;2.0;2;2;3;25578756441
7982984;16;2.0;2;1;3;33545896395
8076487;10;2.0;2;2;3;28412975758
7994095;10;2.0;2;2;3;65105010399
8028068;9;2.0;2;2;6;82297341401
7987749;13;2.0;2;1;3;15355220585
8082757;10;2.0;2;1;3;60614145283
7993776;11;2.0;2;1;3;32092128966
8002424;14;2.0;2;2;3;40906282308
7988107;12;2.0;2;1;3;43886278786
8034425;9;2.0;2;2;6;18552032124
8028128;16;2.0;2;1;3;69610111928
7994873;13;2.0;2;2;3;88627481487
8010699;17;2.0;2;2;3;37861748909
7994601;14;2.0;2;1;3;67445890697
8080230;17;2.0;2;1;4;14078370784
8010825;9;2.0;2;2;3;21906290754
8005687;5;2.0;2;2;3;77768969498
8005701;13;;2;1;3;12137338187
8004985;5;2.0;2;2;3;39280449415
8031156;13;2.0;2;2;3;35880602559
7991981;17;2.0;2;2;3;24955233194
8040761;12;2.0;2;1;3;19065964392
7989466;5;2.0;2;2;3;82748381958
7988797;6;2.0;2;2;3;79192679772
8002009;6;2.0;2;1;3;28696512727
7987280;8;2.0;2;2;3;1705255489
8036866;13;2.0;2;2;3;44455699242
8078600;12;2.0;2;2;3;13526802505
8041261;13;2.0;2;2;3;74604917896
8028733;11;2.0;2;2;3;70754508642
8006543;16;2.0;2;1;6;1057801347
8048110;10;2.0;2;1;6;41938297735
8078933;15;2.0;2;2;3;17500336775
8055930;16;2.0;2;2;3;10960881717
8076212;11;2.0;2;1;3;53669208282
8086701;6;2.0;2;1;3;15329281883
7987722;12;2.0;2;2;3;30686382601
8029482;13;2.0;2;2;3;24665593779
8001223;14;2.0;2;2;3;40083202552
8050988;9;2.0;2;1;6;56900848497
8027484;8;2.0;2;1;3;36842883243
8044851;9;2.0;2;2;3;40467967536
8005588;14;2.0;2;2;3;1752036737
8040947;13;2.0;2;2;3;14259850762
8016623;7;2.0;2;1;3;11474762641
8023974;14;2.0;2;1;3;1492593834
8081911;8;2.0;2;1;3;23192502257
8034456;7;2.0;2;2;3;36774027367
8050173;7;2.0;2;1;3;16021279968
8017616;6;2.0;2;2;3;67702385999
8052056;11;2.0;2;2;4;42973486684
7996180;15;2.0;2;1;3;3337721401
8084968;9;2.0;2;2;3;61504433258
8045122;11;2.0;2;1;3;64811055619
8026519;8;2.0;2;1;3;37203680875
8032395;9;2.0;2;2;3;91328283743
8031782;15;2.0;2;2;3;71658369908
8049702;16;;2;1;1;64280874681
8009084;16;2.0;2;2;3;86523360988
8079261;7;2.0;2;1;3;43027401833
8043976;8;2.0;2;1;3;18835749114
8056230;7;2.0;2;1;3;31551906189
8083144;6;2.0;2;2;3;49652059112
7987176;17;2.0;2;1;3;16669610664
8029620;11;2.0;2;2;3;89474247206
8044340;14;2.0;2;1;3;48534039662
8023072;15;2.0;2;1;3;10430502144
8033918;6;2.0;2;1;3;19834607671
8012307;14;2.0;2;2;3;37994053755
8055691;16;2.0;2;2;6;9676329658
7983172;6;2.0;2;2;3;13399218259
8027384;14;2.0;2;2;3;30742022833
7987598;8;2.0;2;1;3;25181508032
8033656;13;2.0;2;2;3;77809513092
8046262;10;2.0;2;1;6;70639763252
8025267;16;2.0;2;2;3;20484089745
8017135;6;2.0;2;2;3;78204033323
8028220;16;2.0;2;2;3;55650279331
7999174;13;2.0;2;1;3;28721735018
8014006;7;2.0;2;1;3;61267004754
8084070;5;2.0;2;2;3;41883971286
8086772;13;2.0;2;2;3;16147048099
8020424;14;2.0;2;2;3;81024172151
8015561;11;2.0;2;2;3;1423687495
8022551;6;2.0;2;2;3;1282291254
8008076;14;2.0;2;2;3;77268809619
8046573;15;2.0;2;2;3;54751548387
7998673;13;2.0;2;1;3;1504942447
7984186;6;2.0;2;1;3;80758072283
8028334;17;;2;2;5;81747653689
8076878;9;2.0;2;1;3;12509709195
8050173;11;2.0;2;1;3;16021279968
8043687;17;2.0;2;2;6;69606854082
7996911;17;2.0;2;2;3;55552561739
8048448;9;2.0;2;2;3;61377198412
8005783;14;2.0;2;1;3;4129125396
8040149;15;2.0;2;2;3;80725015877
8000297;13;2.0;2;1;3;1575332185
8002138;15;2.0;2;1;3;32216409401
8021848;14;2.0;2;2;3;65222197452
8024895;5;2.0;2;2;3;67962844414
8001071;14;2.0;2;2;3;45253440219
8031851;14;2.0;2;1;3;14876370975
8079245;14;2.0;2;1;3;10737071092
8085975;11;2.0;2;2;4;48904361485
8030986;8;2.0;2;1;3;53835175808
8031575;9;2.0;2;1;6;2909818697
7992774;16;2.0;2;2;3;47214444501
8001744;11;2.0;2;2;3;43441606731
8044322;7;2.0;2;1;3;62507075426
7984838;10;2.0;2;2;3;73518411462
7983159;15;2.0;2;2;3;13940556348
8005103;8;2.0;2;1;3;10066116638
7985127;13;2.0;2;1;3;74038944737
8016383;13;2.0;2;2;3;18329075295
7987034;11;2.0;2;2;3;10596941715
8045414;7;2.0;2;2;3;12237604243
8077160;17;2.0;2;1;3;96355225578
7991927;11;2.0;2;1;3;53842204159
8076830;15;2.0;2;2;3;16573218588
8000009;8;2.0;2;1;3;12959093271
8027934;6;2.0;2;1;6;5220856221
8081377;14;2.0;2;1;6;3303507554
8052631;9;2.0;2;2;6;66618982831
7986356;12;2.0;2;2;3;84371305611
7988499;15;2.0;2;1;3;28572685314
8043833;9;2.0;2;2;3;20960108927
7992955;17;2.0;1;2;3;2279479399
8048097;14;2.0;2;2;6;89160572025
8025102;12;2.0;2;2;3;36027497537
8079022;16;2.0;2;2;3;17149494914
8007217;11;2.0;2;1;3;60370375844
8080837;16;2.0;2;2;3;36775604799
7985745;16;2.0;2;1;3;23521972501
7996017;9;2.0;2;2;3;12693452165
7988589;8;2.0;2;2;3;32697702767
8004123;16;2.0;2;2;4;19439793434
7982357;8;2.0;2;1;6;22952317027
8024880;15;2.0;2;1;3;10677361318
8055512;14;2.0;2;2;3;87615600615
8032821;14;2.0;2;2;3;15634804753
8000440;16;2.0;2;1;3;185245402
8023282;6;2.0;2;1;3;2803092991
8026473;7;2.0;2;1;3;26116973697
8041445;5;2.0;2;1;3;14266843595
7983967;13;2.0;2;1;3;70550776873
8029950;5;2.0;2;2;3;62144076011
8082637;11;2.0;2;2;3;77823023704
7982735;16;2.0;2;2;3;12122558673
8008647;15;2.0;2;2;3;87404643449
8008292;9;2.0;2;2;4;6848279724
8018625;5;2.0;2;2;3;2816571591
8030703;14;2.0;2;2;3;26669420923
8032286;16;2.0;2;1;3;82886276616
7991585;5;2.0;2;2;3;46044370298
7992915;11;2.0;2;2;3;10760879536
8023713;13;2.0;2;1;3;14674821948
8015560;8;2.0;2;1;3;89634584713
8047189;12;2.0;2;1;3;32081038366
8025744;12;2.0;2;1;3;38375182969
8053980;9;2.0;2;2;6;14335132893
7988255;16;2.0;2;2;3;49773040411
7985848;17;2.0;2;1;3;27024213464
8028014;11;2.0;2;1;3;48458970296
8034213;11;2.0;2;1;3;44333257476
8006826;11;2.0;2;2;3;79657003385
7987637;8;2.0;2;1;3;27325037453
7999496;6;2.0;2;1;3;20577371239
8051878;7;2.0;2;2;6;62097573531
8037340;15;2.0;2;1;3;53092448217
7998008;6;2.0;2;1;3;10880502083
8015376;13;2.0;2;1;6;37976941979
8045749;17;2.0;2;1;4;1585009122
8077062;7;2.0;2;2;3;17060571406
7984258;9;2.0;2;1;3;93064518189
8049536;5;2.0;2;2;6;21152524946
7993542;17;2.0;2;2;3;25470233364
7995577;9;2.0;2;1;3;63091432119
8015324;9;2.0;2;1;3;96360351444
8080915;12;2.0;2;1;3;22398247274
8020048;9;2.0;2;2;3;35093163803
8040277;11;2.0;2;2;3;17115334675
8020258;15;2.0;2;2;3;1265783902
8052278;15;2.0;2;1;3;23671156139
7997065;15;2.0;2;2;3;49528862641
8039163;11;2.0;2;2;3;16049739293
8037746;8;2.0;2;2;3;16544796815
8024749;8;2.0;2;2;3;55403880487
8014228;6;2.0;2;2;3;12205955111
8079313;14;2.0;2;1;3;22547178037
8027174;15;2.0;2;1;3;11355197151
8036177;13;2.0;2;2;6;88019949588
7993858;14;2.0;2;1;3;27784534379
8006237;11;2.0;2;2;3;48470902263
8056029;17;2.0;2;1;3;16126952618
7981644;8;1.0;2;1;3;29819210564
7993627;17;2.0;2;2;3;2077333703
7988025;11;2.0;2;2;3;14396007581
8018477;12;2.0;2;2;3;37518934359
8083472;10;2.0;2;2;3;63223827009
8041011;10;2.0;2;1;3;93717168619
8011007;15;2.0;2;2;3;17767354906
8005986;11;2.0;2;1;3;14875957924
8009784;14;2.0;2;1;3;11513772148
7991602;8;2.0;2;2;3;56057174707
7988560;11;2.0;2;2;3;47022593186
7997714;9;2.0;2;2;3;53163310773
8004723;11;2.0;2;2;3;21536373955
7981882;15;2.0;2;1;3;32136472025
8022348;16;2.0;2;2;3;14115516997
8045616;15;2.0;2;1;3;34005153495
8032477;17;2.0;2;2;3;34072584718
8082967;13;2.0;2;2;6;62138138931
8001795;8;2.0;2;2;3;31230740301
8012149;13;2.0;2;2;3;4548070654
8044246;8;2.0;2;1;6;35122666548
8022010;6;2.0;2;1;3;42049116015
8001638;15;2.0;2;1;3;3327239483
8024833;10;2.0;2;2;3;70650001715
8028366;17;2.0;2;1;3;11580171062
8024978;15;2.0;2;1;3;10379806278
8078873;16;2.0;2;1;3;11652957362
8035219;8;2.0;2;1;3;28023936036
8044511;13;2.0;2;2;3;87055020618
8032069;11;2.0;2;1;3;12618311095
8040459;15;2.0;2;2;6;65793085052
8047792;6;2.0;2;1;6;36937062653
8054554;10;2.0;2;2;3;71260998224
7983219;11;2.0;2;1;3;68200450815
8005438;14;2.0;2;2;3;87247172925
8020482;13;2.0;2;1;3;63566255753
8015698;17;;2;1;1;89454737845
8008092;17;2.0;2;1;4;69120686046
7998639;7;2.0;2;1;3;33807267706
7981908;10;2.0;2;2;3;26368354838
8009514;7;2.0;2;1;3;10334402161
8013434;10;2.0;2;2;3;4905100245
8012339;10;2.0;2;2;3;13069840778
8039106;13;2.0;2;2;3;17104372844
8019142;12;2.0;2;2;3;72601403049
8052970;12;2.0;2;2;6;15454349575
8006100;12;2.0;2;2;3;46078447983
8051901;16;2.0;2;2;6;408588978
8030300;6;2.0;2;2;3;24125873988
7991761;6;2.0;2;1;3;29575036776
7999128;15;2.0;2;2;3;18052853822
8032575;7;2.0;2;1;3;62851420574
8048155;12;2.0;2;1;3;71392036298
8000805;11;2.0;2;2;3;12463287312
8052972;11;2.0;2;2;3;12538794133
7984852;16;2.0;2;1;3;11808241742
8010445;10;2.0;2;1;3;38977999644
8054076;12;2.0;2;1;3;30768888334
7986187;6;2.0;2;2;3;59728020338
7982609;9;2.0;2;1;3;55244904867
8011471;15;2.0;2;2;3;99826222946
8034971;10;2.0;2;1;3;41029450688
8052963;8;2.0;2;2;6;15454349575
8084626;16;2.0;2;1;6;58395205208
8079019;8;2.0;2;1;3;68597979656
8077917;9;2.0;2;2;3;11644536617
7984412;16;2.0;2;2;3;10427268887
8020531;9;2.0;2;1;3;78485487186
8023419;16;2.0;2;2;3;87889285652
8036090;6;2.0;2;1;6;75782901854
8031591;8;2.0;2;2;3;10483788159
8045999;13;2.0;2;2;3;13031235547
8015513;6;2.0;2;2;3;47824753539
8023184;7;2.0;2;1;6;14615384824
7989541;16;2.0;2;2;3;96125011566
8002218;7;2.0;2;2;6;96657848224
8038620;8;2.0;2;1;3;29528227193
8018788;11;2.0;2;1;3;13704748144
8023881;11;2.0;2;1;3;96466990429
7992291;14;1.0;2;1;3;191949708
7992104;6;2.0;2;2;3;78951151695
8049662;15;2.0;2;2;3;99103329159
8015066;12;2.0;2;2;3;95874843519
8051358;8;2.0;2;2;3;87372645524
8017696;11;2.0;2;2;3;15791466537
7990616;14;2.0;2;2;6;54910475123
8023825;10;2.0;2;1;3;76240495484
8026485;15;;2;1;3;3413165086
8039818;5;2.0;2;2;3;41445818761
7986109;13;2.0;2;1;3;12595846389
7996556;12;2.0;2;2;3;78423884713
7983653;11;2.0;2;2;3;69181810334
8016471;14;2.0;2;1;3;10295157173
7997770;15;2.0;2;2;3;18783519345
8085718;5;2.0;2;1;3;94068181766
8015378;10;2.0;2;1;3;31692404709
8038664;9;2.0;2;2;3;33852972333
7997714;13;2.0;2;2;3;53163310773
8081318;6;2.0;2;1;3;94917025748
8026956;15;2.0;2;1;3;1074796045
8026679;13;2.0;2;1;3;33438357507
7989265;16;2.0;2;2;6;44673722584
7994180;16;2.0;2;2;4;14706589465
8017565;9;2.0;2;1;3;49472507166
8084328;16;2.0;2;1;3;10831136933
8009171;17;2.0;2;2;3;21822442077
8030161;10;2.0;2;2;6;11866900802
8022542;13;2.0;2;2;3;28728248598
8016277;10;2.0;2;2;3;10187240924
8012368;14;2.0;2;2;3;8205273353
8012125;14;2.0;2;1;3;94968256364
8085871;17;2.0;2;2;3;87496519935
8025469;8;2.0;2;2;3;22762960986
8004023;14;2.0;2;2;3;27278466651
8054437;7;2.0;2;1;3;73167057183
8032376;10;2.0;2;1;3;3682671355
8080925;14;2.0;2;2;4;3447629461
8047192;17;2.0;2;1;4;3138269016
7991033;6;2.0;2;1;3;79492278868
7988459;15;2.0;2;2;3;17578545981
8019577;15;2.0;2;1;3;10856928502
8024729;13;2.0;2;1;3;23627179738
8038266;17;;2;1;1;69368738597
7988315;15;2.0;2;1;3;56086541755
8038686;6;2.0;2;2;3;19438894502
8081376;16;2.0;2;1;4;3303507554
8031142;10;2.0;2;2;3;26683576737
7988558;9;2.0;2;2;3;4742915985
8024983;10;2.0;2;1;3;16788059938
8000945;7;2.0;2;1;3;24507928484
8012254;16;2.0;2;1;3;92250198403
8080327;10;2.0;2;1;3;34514686588
8034888;13;2.0;2;2;3;27969512601
8078495;11;2.0;2;1;6;76748072331
7996705;10;2.0;2;1;3;14278014074
8019320;5;2.0;2;1;4;45594512363
8044232;14;2.0;2;1;3;94774203889
7993572;15;2.0;2;2;3;73884977818
7993284;17;2.0;2;2;3;12217650442
8005918;5;2.0;2;1;3;22791413026
8012578;5;2.0;2;2;3;16403887068
8018812;12;2.0;2;2;3;13347079593
8081904;9;2.0;2;2;3;26096362082
8004806;16;2.0;2;1;3;1335622303
7999606;11;2.0;2;1;3;1184350865
7993060;13;2.0;2;2;3;54172845994
8005135;16;2.0;2;1;3;13310883377
8086604;12;2.0;2;2;3;38323204706
8034086;15;2.0;2;2;3;10961163802
8052584;6;2.0;2;2;3;26653444047
8010284;16;2.0;2;2;3;902453391
8028150;14;2.0;2;1;3;69202703629
8001375;12;2.0;2;1;3;97762448473
7986221;10;2.0;2;2;3;15647482906
8024283;15;2.0;2;2;3;54694559351
7990337;17;2.0;2;2;3;14275705829
8083332;17;2.0;2;2;6;42851706435
8054026;5;2.0;2;2;3;15236720818
8007127;17;2.0;2;2;3;10952995939
8050985;16;;2;1;5;74964488703
8048254;7;2.0;2;1;3;1085473483
8008035;17;2.0;2;2;4;18532747485
8014700;10;2.0;2;2;3;38563686877
8083140;16;1.0;2;1;3;44734184251
8031072;7;2.0;2;2;3;38609963711
8001644;8;2.0;2;2;3;1293171093
8083039;12;2.0;2;1;3;46448572043
8052381;11;2.0;2;1;3;14684770676
8000313;9;2.0;2;2;3;11125773128
8017333;9;2.0;2;2;3;62067165376
7995614;11;2.0;2;2;3;92224244646
8038342;9;2.0;2;2;3;22476871449
8044992;9;2.0;2;1;6;3372871463
8021065;17;2.0;2;2;3;32480553371
8041107;15;2.0;2;2;6;1053722732
8083030;14;2.0;2;2;3;77196785708
8037269;7;2.0;2;2;3;35469098594
8013551;13;2.0;2;2;3;17915083599
8084924;5;2.0;2;2;6;36640659489
8015897;10;2.0;2;1;3;10490926956
8043318;6;2.0;2;1;6;12183140196
7984260;8;2.0;2;2;3;63520444546
8032719;12;2.0;2;2;3;60640166335
8019435;16;2.0;2;1;3;42124902602
7984081;9;2.0;2;2;3;10223298886
8039687;17;;2;2;3;33821886039
7991130;8;2.0;2;2;6;27485589987
8039497;6;2.0;2;2;6;84948935663
8055260;12;2.0;2;1;3;88971186699
8011458;15;2.0;2;1;3;63825459081
7994691;13;2.0;2;2;3;90651171475
8056246;13;2.0;2;2;6;91067395774
7995860;10;2.0;2;1;3;8974206613
8041866;16;2.0;2;2;3;11405778074
8021651;9;2.0;2;1;3;11156334007
8008819;9;2.0;2;2;3;39280449415
8024677;16;2.0;2;2;4;11868055401
8010176;13;2.0;2;1;3;18257417721
8030576;9;2.0;2;2;3;57460154762
8044524;5;2.0;2;1;3;96976257936
8035052;15;2.0;2;2;3;67988070561
7998999;7;2.0;2;1;3;46889857316
8052297;13;2.0;2;2;3;26153940853
8034029;7;2.0;2;1;3;57666341598
8002398;17;2.0;2;2;3;51649165041
7991688;10;2.0;2;1;3;10220185539
7982050;8;2.0;2;1;3;7130846415
8014977;8;2.0;2;1;3;32152325378
8045033;14;2.0;2;2;3;13761498892
8007754;7;2.0;2;1;3;82400180533
8039803;9;2.0;2;2;3;40275359763
8076440;17;2.0;2;1;4;27121183498
8040175;7;2.0;2;2;3;46249105755
8052071;13;2.0;2;2;3;1880002024
7997963;16;2.0;2;1;3;57914400495
7985412;15;2.0;2;2;3;18232819488
7986790;13;2.0;2;2;3;59249377778
8075912;5;2.0;2;1;6;48225687423
7999454;14;2.0;2;2;3;80133406761
8042964;8;2.0;2;2;3;67231013079
8017356;14;2.0;2;1;3;62013224443
8046047;14;2.0;2;2;3;10543677085
8033281;10;2.0;2;1;3;23498697238
8011676;11;2.0;2;1;3;28280910525
8081504;6;2.0;2;1;6;67061400959
7995404;13;2.0;2;2;3;22145632955
7987621;13;2.0;2;1;3;13332105429
8053891;9;2.0;2;2;3;17621235088
8006061;14;2.0;2;1;3;3600370524
8077059;5;2.0;2;2;3;17060571406
8077311;13;2.0;2;1;3;28183467165
8034152;13;2.0;2;1;3;11085960138
7982029;9;2.0;2;1;3;33415388504
8080405;8;2.0;2;2;3;48520443157
8010287;17;2.0;2;2;3;63653743187
8006578;15;2.0;2;2;3;99864171127
8001645;16;2.0;2;2;3;72508063976
8076125;6;2.0;2;2;6;36185937569
7994555;11;2.0;2;2;3;71486779575
7992254;9;2.0;2;1;3;11431231527
7993697;13;2.0;2;2;3;51990100566
8042352;17;2.0;2;2;3;47733157654
8043873;11;2.0;2;1;3;39395675326
8024489;11;2.0;2;2;3;50926386462
8076420;5;2.0;2;1;3;16240161162
8004208;8;2.0;2;2;3;11508506343
8032495;11;2.0;2;1;3;19964544991
7988414;16;2.0;2;2;4;35247128435
8004136;14;2.0;2;2;4;18329758763
